B10,서울특별시교육청,7010171,배화여자고등학교
B10,서울특별시교육청,7061102,배화여자중학교
B10,서울특별시교육청,7081496,백석중학교
B10,서울특별시교육청,7010172,백암고등학교
B10,서울특별시교육청,7051182,백운중학교
B10,서울특별시교육청,7121344,번동중학교
B10,서울특별시교육청,7010173,보성고등학교
B10,서울특별시교육청,7010174,보성여자고등학교
B10,서울특별시교육청,7061103,보성여자중학교
B10,서울특별시교육청,7130182,보성중학교
B10,서울특별시교육청,7010813,보인고등학교
B10,서울특별시교육청,7130183,보인중학교
B10,서울특별시교육청,7132139,봉림중학교
B10,서울특별시교육청,7081520,봉영여자중학교
B10,서울특별시교육청,7132140,봉원중학교
B10,서울특별시교육청,7091431,봉은중학교
B10,서울특별시교육청,7021129,봉화중학교
B10,서울특별시교육청,7051183,북서울중학교
B10,서울특별시교육청,7121345,북악중학교
B10,서울특별시교육청,7031187,불광중학교
B10,서울특별시교육청,7010736,불암고등학교
B10,서울특별시교육청,7051184,불암중학교
B10,서울특별시교육청,7132141,사당중학교
B10,서울특별시교육청,7010985,삼각산고등학교
B10,서울특별시교육청,7121346,삼각산중학교
B10,서울특별시교육청,7121347,삼선중학교
B10,서울특별시교육청,7010081,삼성고등학교
B10,서울특별시교육청,7132142,삼성중학교
B10,서울특별시교육청,7081497,삼정중학교
B10,서울특별시교육청,7051185,상경중학교
B10,서울특별시교육청,7010082,상계고등학교
B10,서울특별시교육청,7051186,상계제일중학교
B10,서울특별시교육청,7051187,상계중학교
B10,서울특별시교육청,7132143,상도중학교
B10,서울특별시교육청,7010593,상명고등학교
B10,서울특별시교육청,7010178,상명대학교사범대학부속여자고등학교
B10,서울특별시교육청,7061104,상명대학교사범대학부속여자중학교
B10,서울특별시교육청,7061056,상명대학교사범대학부속초등학교
B10,서울특별시교육청,7051188,상명중학교
B10,서울특별시교육청,7051110,상명초등학교
B10,서울특별시교육청,7010179,상문고등학교
B10,서울특별시교육청,7021130,상봉중학교
B10,서울특별시교육청,7031188,상신중학교
B10,서울특별시교육청,7010806,상암고등학교
B10,서울특별시교육청,7031189,상암중학교
B10,서울특별시교육청,7051189,상원중학교
B10,서울특별시교육청,7010916,상일미디어고등학교
B10,서울특별시교육청,7010181,상일여자고등학교
B10,서울특별시교육청,7130275,상일중학교
B10,서울특별시교육청,7132144,상현중학교
B10,서울특별시교육청,7010182,서라벌고등학교
B10,서울특별시교육청,7121362,서라벌중학교
B10,서울특별시교육청,7010183,서문여자고등학교
B10,서울특별시교육청,7091451,서문여자중학교
B10,서울특별시교육청,7010721,서서울생활과학고등학교
B10,서울특별시교육청,7031190,서연중학교
B10,서울특별시교육청,7091432,서운중학교
B10,서울특별시교육청,7081418,서울가곡초등학교
B10,서울특별시교육청,7130101,서울가동초등학교
B10,서울특별시교육청,7130102,서울가락초등학교
B10,서울특별시교육청,7041100,서울가산초등학교
B10,서울특별시교육청,7081419,서울가양초등학교
B10,서울특별시교육청,7130103,서울가원초등학교
B10,서울특별시교육청,7051111,서울가인초등학교
B10,서울특별시교육청,7031278,서울가재울초등학교
B10,서울특별시교육청,7130104,서울가주초등학교
B10,서울특별시교육청,7081420,서울갈산초등학교
B10,서울특별시교육청,7031112,서울갈현초등학교
B10,서울특별시교육청,7132080,서울강남초등학교
B10,서울특별시교육청,7130105,서울강덕초등학교
B10,서울특별시교육청,7130106,서울강동초등학교
B10,서울특별시교육청,7130107,서울강명초등학교
B10,서울특별시교육청,7130266,서울강빛초등학교
B10,서울특별시교육청,7081421,서울강서초등학교
B10,서울특별시교육청,7130251,서울강솔초등학교
B10,서울특별시교육청,7081422,서울강신초등학교
B10,서울특별시교육청,7081423,서울강월초등학교
B10,서울특별시교육청,7130108,서울강일초등학교
B10,서울특별시교육청,7130109,서울개롱초등학교
B10,서울특별시교육청,7041101,서울개명초등학교
B10,서울특별시교육청,7041102,서울개봉초등학교
B10,서울특별시교육청,7121298,서울개운초등학교
B10,서울특별시교육청,7041103,서울개웅초등학교
